X,Y,OBJECTID,DBH,AREA,PLDATE,TREECLASS,CULTIVAR,ADDRESS,STREET,SIDE,ONSTR,LATITUDE,LONGITUDE,SPName
-76.5045912402702,42.4489642818607,11366,2,NORTH SIDE,Fall 2009,Street,UNASSIGNED,510,FIRST ST,Front,FIRST ST,42.4489557894,-76.5045888742,Oakleaf Hydrangea
-76.5046016750575,42.4489761962921,11367,2,NORTH SIDE,Fall 2009,Street,CHINENSIS X NUTT VENUS,510,FIRST ST,Front,FIRST ST,42.4489677034,-76.5045993097,Venus Dogwood
-76.5046353965512,42.4490057940451,11368,3,NORTH SIDE,Fall 2009,Street,CHINENSIS X NUTT VENUS,510,FIRST ST,Front,FIRST ST,42.4489973014,-76.5046330308,Venus Dogwood
-76.5046180004862,42.4489932797437,11369,2,NORTH SIDE,Fall 2009,Street,BLUE PRINCESS,510,FIRST ST,Front,FIRST ST,42.4489847865,-76.5046156346,Meserve Hybrid Holly
-76.5046313792301,42.4489957656337,11370,2,NORTH SIDE,Fall 2009,Street,BLUE PRINCE,510,FIRST ST,Front,FIRST ST,42.4489872732,-76.5046290131,Meserve Hybrid Holly
-76.5046273403751,42.4490145924708,11371,2,NORTH SIDE,Fall 2009,Street,UNASSIGNED,510,FIRST ST,Front,FIRST ST,42.4490060999,-76.504624975,Oakleaf Hydrangea
-76.5046487397929,42.449024022417,11372,2,NORTH SIDE,Fall 2009,Street,LIMELIGHT,510,FIRST ST,Front,FIRST ST,42.4490155294,-76.5046463739,'Limelight' Panicle Hydrangea
-76.5046513924895,42.4490423577869,11373,2,NORTH SIDE,Fall 2009,Street,ARNOLD PROMISE,510,FIRST ST,Front,FIRST ST,42.4490338652,-76.5046490272,Intermedia Witchhazel
-76.5046640877563,42.4490567369632,11374,2,NORTH SIDE,Spring 2009,Street,ARNOLD PROMISE,510,FIRST ST,Front,FIRST ST,42.4490482437,-76.5046617218,Intermedia Witchhazel
-76.5046747760184,42.4490701226391,11375,2,NORTH SIDE,Fall 2009,Street,ARNOLD PROMISE,510,FIRST ST,Front,FIRST ST,42.4490616299,-76.5046724104,Intermedia Witchhazel
-76.5046560484773,42.4490646594182,11376,2,NORTH SIDE,Fall 2009,Street,MAGIC CARPET,510,FIRST ST,Front,FIRST ST,42.4490561664,-76.5046536829,Bumald Spiraea
-76.504675468183,42.4490512935041,11377,2,NORTH SIDE,Fall 2009,Street,MAGIC CARPET,510,FIRST ST,Front,FIRST ST,42.4490428009,-76.504673103,Bumald Spiraea
-76.5045557559062,42.4490085977686,11378,3,NORTH SIDE,UNKNOWN,Street,UNASSIGNED,510,FIRST ST,Front,FIRST ST,42.4490001046,-76.5045533908,Fringe Tree
-76.5049288743787,42.4489671079344,11379,1,NORTH SIDE,Fall 2009,Street,FOXY PAVEMENT,510,FIRST ST,Side,ADAMS ST,42.4489586148,-76.5049265086,Rugosa Rose 'Foxy Pavement'
-76.5049537148435,42.4489554715404,11380,1,NORTH SIDE,Fall 2009,Street,PURPLE PAVEMENT,510,FIRST ST,Side,ADAMS ST,42.4489469791,-76.5049513485,Rugosa Rose 'Purple Pavement'
-76.5051052120111,42.4488982075119,11381,12,NORTH SIDE,Fall 2009,Street,DANADA CHARM,510,FIRST ST,Side,ADAMS ST,42.4488897148,-76.5051028461,"Danada Charm Elm, Hybrid"
-76.5051625315093,42.4488752738596,11382,12,NORTH SIDE,Fall 2009,Street,DANADA CHARM,510,FIRST ST,Side,ADAMS ST,42.4488667806,-76.5051601652,"Danada Charm Elm, Hybrid"
-76.5052116816138,42.4488476206815,11383,10,NORTH SIDE,Fall 2009,Street,DANADA CHARM,510,FIRST ST,Side,ADAMS ST,42.4488391278,-76.5052093161,"Danada Charm Elm, Hybrid"
-76.5052702872957,42.448824593321,11384,10,NORTH SIDE,Fall 2009,Street,DANADA CHARM,510,FIRST ST,Side,ADAMS ST,42.4488161002,-76.5052679212,"Danada Charm Elm, Hybrid"
-76.5053280662567,42.4487947393525,11385,11,NORTH SIDE,Fall 2009,Street,DANADA CHARM,510,FIRST ST,Side,ADAMS ST,42.4487862465,-76.5053257001,"Danada Charm Elm, Hybrid"
-76.5053838696854,42.4487659112448,11386,10,NORTH SIDE,Fall 2009,Street,DANADA CHARM,510,FIRST ST,Side,ADAMS ST,42.4487574182,-76.505381504,"Danada Charm Elm, Hybrid"
-76.5054497531798,42.4487410062299,11387,12,NORTH SIDE,Fall 2009,Street,DANADA CHARM,510,FIRST ST,Side,ADAMS ST,42.4487325133,-76.505447387,"Danada Charm Elm, Hybrid"
-76.5050639306018,42.4488946943014,11388,1,NORTH SIDE,Fall 2009,Street,PURPLE PAVEMENT,510,FIRST ST,Side,ADAMS ST,42.4488862015,-76.505061565,Rugosa Rose 'Purple Pavement'
-76.5054683573608,42.4487105979957,11389,1,NORTH SIDE,Fall 2009,Street,FOXY PAVEMENT,510,FIRST ST,Side,ADAMS ST,42.4487021055,-76.5054659919,Rugosa Rose 'Foxy Pavement'
-76.5054557898506,42.448695053116,11390,1,NORTH SIDE,Fall 2009,Street,PURPLE PAVEMENT,510,FIRST ST,Side,ADAMS ST,42.4486865601,-76.5054534237,Rugosa Rose 'Purple Pavement'
-76.5055845015593,42.4486630306666,11391,1,NORTH SIDE,Fall 2009,Street,FOXY PAVEMENT,510,FIRST ST,Side,ADAMS ST,42.4486545378,-76.5055821352,Rugosa Rose 'Foxy Pavement'
-76.5056082898677,42.448652688937,11392,1,NORTH SIDE,Fall 2009,Street,PURPLE PAVEMENT,510,FIRST ST,Side,ADAMS ST,42.448644196,-76.5056059243,Rugosa Rose 'Purple Pavement'
-76.505105910509,42.4488771141432,11393,2,NORTH SIDE,Fall 2009,Street,GOLDEN SPIRIT,510,FIRST ST,Side,ADAMS ST,42.4488686217,-76.5051035452,'Golden Spirit' Smoke Tree
-76.5051269055709,42.4488646990354,11394,2,NORTH SIDE,Fall 2009,Street,GRACE,510,FIRST ST,Side,ADAMS ST,42.4488562065,-76.5051245398,Smoke Tree
-76.5051604886948,42.448851257173,11395,2,NORTH SIDE,Fall 2009,Street,GOLDEN SPIRIT,510,FIRST ST,Side,ADAMS ST,42.448842764,-76.5051581232,'Golden Spirit' Smoke Tree
-76.505177282183,42.4488429823351,11396,2,NORTH SIDE,Fall 2009,Street,GRACE,510,FIRST ST,Side,ADAMS ST,42.4488344891,-76.5051749169,Smoke Tree
-76.5052136649858,42.4488285052292,11397,2,NORTH SIDE,Fall 2009,Street,GOLDEN SPIRIT,510,FIRST ST,Side,ADAMS ST,42.4488200128,-76.5052112987,'Golden Spirit' Smoke Tree
-76.5052346562213,42.4488181616713,11398,2,NORTH SIDE,Fall 2009,Street,GRACE,510,FIRST ST,Side,ADAMS ST,42.4488096692,-76.5052322907,Smoke Tree
-76.5052724395575,42.4488016148289,11399,2,NORTH SIDE,Fall 2009,Street,GOLDEN SPIRIT,510,FIRST ST,Side,ADAMS ST,42.4487931222,-76.5052700738,'Golden Spirit' Smoke Tree
-76.5052948325511,42.4487892006422,11400,2,NORTH SIDE,Fall 2009,Street,GRACE,510,FIRST ST,Side,ADAMS ST,42.4487807079,-76.5052924669,Smoke Tree
-76.5053354130486,42.4487726556832,11401,2,NORTH SIDE,Fall 2009,Street,GOLDEN SPIRIT,510,FIRST ST,Side,ADAMS ST,42.4487641628,-76.5053330471,'Golden Spirit' Smoke Tree
-76.5053550062562,42.4487623111518,11402,2,NORTH SIDE,Fall 2009,Street,GRACE,510,FIRST ST,Side,ADAMS ST,42.4487538182,-76.5053526405,Smoke Tree
-76.5053899949022,42.448743690797,11403,2,NORTH SIDE,Fall 2009,Street,GOLDEN SPIRIT,510,FIRST ST,Side,ADAMS ST,42.4487351977,-76.5053876288,'Golden Spirit' Smoke Tree
-76.5054165778309,42.4487364579159,11404,5,NORTH SIDE,Fall 2009,Street,GRACE,510,FIRST ST,Side,ADAMS ST,42.4487279652,-76.5054142114,Smoke Tree
-76.5043310900207,42.4339479879654,11405,1,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,400,TITUS AV S,Front,TITUS AV S,42.4339394977,-76.5043287253,Japanese Flowering Quince
-76.5043846627005,42.4339530494169,11406,8,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,400,TITUS AV S,Front,TITUS AV S,42.4339445598,-76.5043822982,Redbud
-76.5057196592701,42.4342058256359,11407,1,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,400,TITUS AV S,Front,TITUS AV S,42.4341973358,-76.5057172943,Rugosa Rose
-76.5057304232173,42.4341983640802,11408,1,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,400,TITUS AV S,Front,TITUS AV S,42.4341898742,-76.5057280584,Rosa Species
-76.5037816269048,42.4339547329102,11409,4,SOUTH SIDE,Spring 2007,Street,HARVEST GOLD,400,TITUS AV S,Front,TITUS AV S,42.4339462428,-76.5037792631,Apple
-76.5064737172537,42.4338638661624,11410,0,SOUTH SIDE,N/A,Street,UNASSIGNED,108,SOUTH ST,Front,SOUTH ST,42.4338553766,-76.5064713521,Planting Site Medium
-76.5062591874013,42.4327579532672,11411,0,SOUTH SIDE,N/A,Street,UNASSIGNED,402,WOOD ST,Front,WOOD ST,42.4327494631,-76.5062568227,Planting Site Large
-76.5014541830535,42.4325280925115,11412,4,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,606,ALBANY ST S,Front,ALBANY ST S,42.432519603,-76.5014518196,Plum
-76.5080073296328,42.4280815673905,11413,6,SOUTH SIDE,Spring 2007,Street,SUGARTYME,303,ELMIRA RD,Front,ELMIRA RD,42.4280730782,-76.5080049643,Flowering Crabapple
-76.5080959162689,42.4281068050278,11414,4,SOUTH SIDE,Spring 2007,Street,SUGARTYME,303,ELMIRA RD,Front,ELMIRA RD,42.4280983161,-76.508093551,Flowering Crabapple
-76.5081809226126,42.4280518788434,11415,6,SOUTH SIDE,Spring 2007,Street,SUGARTYME,303,ELMIRA RD,Front,ELMIRA RD,42.42804339,-76.5081785578,Flowering Crabapple
-76.5081229604679,42.4279796065251,11416,7,SOUTH SIDE,Spring 2007,Street,UNASSIGNED,303,ELMIRA RD,Front,ELMIRA RD,42.4279711174,-76.508120595,Bur Oak
-76.5082314310572,42.427947621718,11417,6,SOUTH SIDE,Spring 2007,Street,INERMIS SKYLINE,303,ELMIRA RD,Front,ELMIRA RD,42.4279391332,-76.5082290653,Skyline Honeylocust
-76.5083419714736,42.4278877875215,11418,6,SOUTH SIDE,Spring 2007,Street,INERMIS SKYLINE,303,ELMIRA RD,Front,ELMIRA RD,42.4278792992,-76.508339606,Skyline Honeylocust
-76.508463895253,42.4277989990472,11419,5,SOUTH SIDE,Spring 2007,Street,UNASSIGNED,303,ELMIRA RD,Front,ELMIRA RD,42.4277905106,-76.5084615301,Bur Oak
-76.5079219845618,42.4281766175899,11420,5,SOUTH SIDE,Spring 2007,Street,INERMIS SKYLINE,303,ELMIRA RD,Side,MEADOW ST S,42.428168129,-76.507919619,Skyline Honeylocust
-76.5079083138727,42.4281171314786,11421,5,SOUTH SIDE,Spring 2007,Street,SUGARTYME,303,ELMIRA RD,Side,MEADOW ST S,42.4281086423,-76.5079059491,Flowering Crabapple
-76.5078806605079,42.4280394952093,11422,7,SOUTH SIDE,Spring 2007,Street,UNASSIGNED,303,ELMIRA RD,Side,MEADOW ST S,42.4280310067,-76.5078782958,Bur Oak
-76.5078757644336,42.427980607262,11423,4,SOUTH SIDE,Spring 2007,Street,SUGARTYME,303,ELMIRA RD,Side,MEADOW ST S,42.4279721189,-76.5078733987,Flowering Crabapple
-76.5078708803948,42.4279106789985,11424,4,SOUTH SIDE,Spring 2007,Street,SUGARTYME,303,ELMIRA RD,Side,MEADOW ST S,42.4279021902,-76.5078685148,Flowering Crabapple
-76.5078810949669,42.4277603075667,11425,3,SOUTH SIDE,Spring 2007,Street,SUGARTYME,303,ELMIRA RD,Side,MEADOW ST S,42.4277518188,-76.5078787303,Flowering Crabapple
-76.507868466626,42.4276677641816,11426,5,SOUTH SIDE,Spring 2007,Street,SUGARTYME,303,ELMIRA RD,Side,MEADOW ST S,42.4276592752,-76.5078661014,Flowering Crabapple
-76.5201608084165,42.4193448671763,11427,3,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,401,ELMIRA RD,Front,ELMIRA RD,42.4193363808,-76.5201584404,Lilac
-76.5062975244387,42.4408670447274,11428,22,DOWNTOWN,UNKNOWN,Street,BRADFORD,218,CORN ST N,Front,CORN ST N,42.4408585533,-76.5062951587,'Bradford' Callery Pear
-76.5152836078017,42.4236900496767,11429,12,SOUTH SIDE,UNKNOWN,Street,INERMIS SKYLINE,348,ELMIRA RD,Front,ELMIRA RD,42.4236815616,-76.5152812403,Skyline Honeylocust
-76.5183594787026,42.4211419383776,11430,4,SOUTH SIDE,UNKNOWN,Street,INERMIS SKYLINE,376,ELMIRA RD,Front,ELMIRA RD,42.4211334517,-76.5183571104,Skyline Honeylocust
-76.5187546889933,42.4208251996705,11431,8,SOUTH SIDE,UNKNOWN,Street,INERMIS SKYLINE,378,ELMIRA RD,Front,ELMIRA RD,42.4208167125,-76.5187523214,Skyline Honeylocust
-76.5188290307092,42.4207560123157,11432,5,SOUTH SIDE,UNKNOWN,Street,INERMIS SKYLINE,378,ELMIRA RD,Front,ELMIRA RD,42.4207475251,-76.5188266625,Skyline Honeylocust
-76.519410109147,42.4203068610896,11433,3,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,380,ELMIRA RD,Front,ELMIRA RD,42.4202983741,-76.5194077403,Pekin Lilac
-76.5196822672961,42.4201000370087,11434,3,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,380,ELMIRA RD,Front,ELMIRA RD,42.4200915502,-76.5196798994,Pekin Lilac
-76.5108884558493,42.440093019891,11435,2,DOWNTOWN,Spring 2006,Street,UNASSIGNED,705,BUFFALO ST W,Rear,BUFFALO ST W,42.4400845293,-76.5108860892,No Tree Wanted
-76.511007956252,42.4400901576916,11436,2,DOWNTOWN,Spring 2006,Street,UNASSIGNED,705,BUFFALO ST W,Rear,BUFFALO ST W,42.4400816667,-76.5110055893,No Tree Wanted
-76.4803655761017,42.4390651865735,11437,3,BELLE SHERMAN,Spring 2010,Street,HARVEST GOLD,201,BRYANT AV,Front,BRYANT AV,42.4390566947,-76.4803632192,Flowering Crabapple
-76.5200947686084,42.4360826777091,11438,0,WEST HILL,N/A,Street,UNASSIGNED,306,CHESTNUT ST,Rear,CHESTNUT ST,42.4360741876,-76.5200923994,Planting Site Medium Low Priority
-76.5201281371942,42.4360223863032,11439,0,WEST HILL,Spring 2010,Street,UNASSIGNED,306,CHESTNUT ST,Rear,CHESTNUT ST,42.4360138961,-76.5201257675,Planting Site Medium Low Priority
-76.5134843866394,42.4435966161794,11440,6,NORTH SIDE,Spring 2010,Street,UNASSIGNED,446,TAUGHANNOCK BLVD,Rear,TAUGHANNOCK BLVD,42.4435881243,-76.5134820186,London Planetree
-76.5134052677476,42.4439795111627,11441,5,NORTH SIDE,Spring 2010,Street,UNASSIGNED,446,TAUGHANNOCK BLVD,Rear,TAUGHANNOCK BLVD,42.4439710199,-76.5134028997,London Planetree
-76.5132883909097,42.4444872653262,11442,7,NORTH SIDE,Spring 2010,Street,UNASSIGNED,446,TAUGHANNOCK BLVD,Rear,TAUGHANNOCK BLVD,42.4444787741,-76.5132860226,London Planetree
-76.513352110632,42.4441748792021,11443,7,NORTH SIDE,Spring 2010,Street,UNASSIGNED,446,TAUGHANNOCK BLVD,Rear,TAUGHANNOCK BLVD,42.4441663872,-76.5133497429,London Planetree
-76.5131810426631,42.4433003623752,11444,3,NORTH SIDE,Spring 2010,Street,UNASSIGNED,446,TAUGHANNOCK BLVD,Rear,TAUGHANNOCK BLVD,42.4432918706,-76.5131786745,Chinkapin Oak
-76.5132116100763,42.4436631082382,11445,6,NORTH SIDE,Spring 2010,Street,UNASSIGNED,446,TAUGHANNOCK BLVD,Rear,TAUGHANNOCK BLVD,42.443654617,-76.513209242,Bur Oak
-76.5131236553547,42.4441238945627,11446,4,NORTH SIDE,Spring 2010,Street,UNASSIGNED,446,TAUGHANNOCK BLVD,Rear,TAUGHANNOCK BLVD,42.4441154033,-76.5131212877,Chinkapin Oak
-76.5129037252154,42.4432219541601,11447,6,NORTH SIDE,Spring 2010,Street,PRAIRIFIRE,446,TAUGHANNOCK BLVD,Front,TAUGHANNOCK BLVD,42.4432134624,-76.5129013571,Flowering Crabapple
-76.5129117202419,42.4435146245344,11448,3,NORTH SIDE,Spring 2010,Street,WINTER KING,446,TAUGHANNOCK BLVD,Front,TAUGHANNOCK BLVD,42.4435061331,-76.5129093522,Winter King Green Hawthorn
-76.512929551132,42.4436339621235,11449,3,NORTH SIDE,Spring 2010,Street,PRAIRIFIRE,446,TAUGHANNOCK BLVD,Front,TAUGHANNOCK BLVD,42.4436254705,-76.5129271827,Flowering Crabapple
-76.5129034212678,42.4437277584031,11450,3,NORTH SIDE,Spring 2010,Street,PRAIRIFIRE,446,TAUGHANNOCK BLVD,Front,TAUGHANNOCK BLVD,42.4437192672,-76.5129010536,Flowering Crabapple
-76.5128965095683,42.4439416304555,11451,6,NORTH SIDE,Spring 2010,Street,WINTER KING,446,TAUGHANNOCK BLVD,Front,TAUGHANNOCK BLVD,42.4439331386,-76.5128941419,Winter King Green Hawthorn
-76.5129031639659,42.444212527286,11452,3,NORTH SIDE,Spring 2010,Street,PRAIRIFIRE,446,TAUGHANNOCK BLVD,Front,TAUGHANNOCK BLVD,42.4442040353,-76.5129007956,Flowering Crabapple
-76.5057646786191,42.4354014146356,11453,0,SOUTH SIDE,N/A,Street,UNASSIGNED,331,CENTER ST,Front,CENTER ST,42.4353929243,-76.5057623131,Planting Site Medium
-76.5021101469562,42.4355142886305,11454,0,SOUTH SIDE,N/A,Street,UNASSIGNED,107,CENTER ST,Front,CENTER ST,42.4355057981,-76.5021077836,Planting Site Small Low Priority
-76.5024647165457,42.4355145393089,11455,0,SOUTH SIDE,N/A,Street,UNASSIGNED,201,CENTER ST,Front,CENTER ST,42.4355060488,-76.5024623524,Planting Site Small Low Priority
-76.5030356138765,42.4343887462138,11456,0,SOUTH SIDE,N/A,Street,UNASSIGNED,320,TITUS AV N,Front,TITUS AV N,42.4343802561,-76.5030332492,Planting Site Small Low Priority
-76.5036152644194,42.4346841304386,11457,0,SOUTH SIDE,N/A,Street,UNASSIGNED,519,PLAIN ST S,Front,PLAIN ST S,42.43467564,-76.5036129007,Planting Site Large Low Priority
-76.5078566445878,42.436468431729,11458,10,SOUTH SIDE,UNKNOWN,Street,STERLING,401,MEADOW ST,Side,MEADOW ST,42.4364599415,-76.5078542789,'Sterling' Silver Linden
-76.5061723158397,42.437449829171,11459,14,SOUTH SIDE,Fall 2009,Street,UNASSIGNED,201,CLEVELAND AV,Front,CLEVELAND AV,42.4374413389,-76.5061699507,Redbud
-76.5053985811893,42.4446137127838,11460,6,NORTH SIDE,Spring 2010,Park,UNASSIGNED,1,CONWAY PARK,Front,CONWAY PARK,42.4446052212,-76.5053962161,Bur Oak
-76.5054449625412,42.4446733256872,11461,4,NORTH SIDE,Spring 2010,Park,UNASSIGNED,1,CONWAY PARK,Front,CONWAY PARK,42.4446648339,-76.5054425973,Bur Oak
-76.5054963520001,42.4447330293004,11462,8,NORTH SIDE,Spring 2010,Park,UNASSIGNED,1,CONWAY PARK,Front,CONWAY PARK,42.4447245377,-76.5054939859,Bur Oak
-76.5128805495839,42.4437081953865,11463,13,NORTH SIDE,Spring 2010,Street,UNASSIGNED,446,TAUGHANNOCK BLVD,Front,TAUGHANNOCK BLVD,42.4436997037,-76.5128781819,Black Locust
-76.5129372169941,42.4437126569408,11464,6,NORTH SIDE,Spring 2010,Street,UNASSIGNED,446,TAUGHANNOCK BLVD,Front,TAUGHANNOCK BLVD,42.4437041659,-76.5129348494,Black Locust
-76.5075240001863,42.4374071721069,11465,4,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,223,CLEVELAND AV,Front,CLEVELAND AV,42.4373986817,-76.5075216349,Redbud
-76.5075529236148,42.4374071912307,11466,2,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,223,CLEVELAND AV,Front,CLEVELAND AV,42.4373987008,-76.5075505575,Lilac
-76.5075873577987,42.4374051739226,11467,6,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,223,CLEVELAND AV,Front,CLEVELAND AV,42.4373966832,-76.5075849916,Lilac
-76.5058203719239,42.4367283571911,11468,0,SOUTH SIDE,N/A,Street,UNASSIGNED,317,CORN ST S,Side,CLINTON ST W,42.436719867,-76.5058180067,Planting Site Small High Priority
-76.5059268811507,42.4368061209379,11469,10,SOUTH SIDE,Fall 2010,Street,STATE STREET,317,CORN ST S,Front,CORN ST S,42.4367976306,-76.5059245154,State Street Maple
-76.5059386309289,42.4370379302807,11470,0,SOUTH SIDE,N/A,Street,UNASSIGNED,311,CORN ST S,Front,CORN ST S,42.43702944,-76.5059362662,Planting Site Small High Priority
-76.5071190383094,42.4596253810086,11471,4,NORTH SIDE,SPRING 2016,Park,UNASSIGNED,-1,STEWART PARK XI,Front,STEWART PARK XI,42.459616886,-76.507116671,London Planetree
-76.5070114116007,42.4595867778659,11472,5,NORTH SIDE,Spring 2013,Park,UNASSIGNED,1,STEWART PARK XI,Front,STEWART PARK XI,42.4595782831,-76.5070090449,Paper Birch
-76.4973137679884,42.4383099966685,11473,6,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4383015057,-76.497311406,Callery Pear
-76.4973109115396,42.4382736793734,11474,8,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4382651883,-76.4973085484,Elm
-76.4973085823249,42.438239336818,11475,6,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.438230846,-76.49730622,Callery Pear
-76.4973078807878,42.4382004039854,11476,10,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4381919129,-76.4973055187,"Elm, Hybrid"
-76.4973071823339,42.4381636606694,11477,6,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4381551693,-76.4973048198,Callery Pear
-76.4973051403976,42.4380970148855,11478,6,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4380885234,-76.4973027774,Elm
-76.4973030954322,42.4380539126831,11479,7,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4380454213,-76.4973007326,Elm
-76.4974287088549,42.4379654737872,11480,9,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4379569831,-76.4974263457,Callery Pear
-76.4973781049882,42.4379907008009,11481,7,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4379822094,-76.4973757428,Callery Pear
-76.4973057517907,42.4380179083242,11482,6,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4380094172,-76.4973033887,Callery Pear
-76.4972682678344,42.4380285000542,11483,8,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4380200091,-76.4972659057,Callery Pear
-76.4972227367064,42.4380477897684,11484,9,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4380392989,-76.4972203737,Callery Pear
-76.4971785456639,42.438062130656,11485,9,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4380536399,-76.4971761828,Callery Pear
-76.4970388422809,42.4381328895035,11486,8,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4381243981,-76.4970364802,Callery Pear
-76.496995238841,42.4381511857534,11487,8,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4381426944,-76.4969928758,Callery Pear
-76.4969338991939,42.4381698431424,11488,7,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4381613524,-76.4969315365,Callery Pear
-76.496909960643,42.4382002667327,11489,8,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.438191776,-76.4969075985,Callery Pear
-76.4969125944042,42.438244564975,11490,11,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4382360742,-76.4969102321,Callery Pear
-76.4969146517581,42.4382837680198,11491,8,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4382752773,-76.4969122889,Callery Pear
-76.4969100021014,42.4383160436488,11492,6,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4383075521,-76.4969076402,Elm
-76.4968911787643,42.4383415365803,11493,6,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4383330452,-76.4968888161,Elm
-76.4974037917162,42.4380852104002,11494,5,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,133,GREEN ST E,Rear,GREEN ST E,42.4380767189,-76.4974014297,River Birch
-76.498155171323,42.437380781627,11495,0,SOUTH SIDE,N/A,Street,UNASSIGNED,235,CAYUGA ST S,Rear,CAYUGA ST S,42.4373722904,-76.4981528083,No Planting Site Utility
-76.4981634516981,42.4373442079354,11496,2,SOUTH SIDE,N/A,Street,UNASSIGNED,235,CAYUGA ST S,Rear,CAYUGA ST S,42.4373357172,-76.4981610884,No Planting Site Utility
-76.4982102340964,42.4372385688782,11497,5,SOUTH SIDE,UNKNOWN,Street,PENDULA,235,CAYUGA ST S,Rear,CAYUGA ST S,42.4372300782,-76.4982078711,Weeping European Hornbeam
-76.4982212521209,42.4372060620417,11498,7,SOUTH SIDE,UNKNOWN,Street,PENDULA,235,CAYUGA ST S,Rear,CAYUGA ST S,42.4371975714,-76.4982188891,Weeping European Hornbeam
-76.5076656394394,42.4269720684316,11499,12,SOUTH SIDE,UNKNOWN,Street,UNASSIGNED,805,MEADOW ST S,Side,MEADOW ST S,42.42696358,-76.5076632745,White Poplar
-76.5097655956038,42.4391492706077,11500,3,DOWNTOWN,Fall 2015,Street,UNASSIGNED,623,STATE ST W,Front,STATE ST W,42.4391407801,-76.5097632293,Callery Pear
-76.509688516157,42.43915027896,11501,3,DOWNTOWN,Fall 2015,Street,UNASSIGNED,623,STATE ST W,Front,STATE ST W,42.4391417878,-76.5096861497,Callery Pear
-76.5061949590387,42.4390098150612,11502,6,DOWNTOWN,UNKNOWN,Street,UNASSIGNED,501,STATE ST W,Side,CORN ST S,42.4390013241,-76.5061925935,Crabapple
